credit_line,city,socioeconomic_level,housing_status,invoice_value,has_disability,age,dependents,gender,income,target,approved_limit,invoice_to_income_ratio,limit_to_income_ratio,age_group,income_category,default
8013,5045,1,1,12.528590832817413,2,21,0,2,1850000,4,13.592368256649284,6.7722076003296286e-06,7.3472221132038755e-06,18-25,Medio,1
699,68081,2,2,11.589423435942953,2,54,0,1,2100000,1,14.062371417145494,5.518770436748817e-06,6.6963641527530194e-06,46-55,Alto,0
642,54001,1,2,11.806616944710033,2,49,3,1,2800000,1,14.062371417145494,4.216647402879511e-06,5.0222737124542076e-06,46-55,Muy Alto,0
8013,5250,1,2,9.90353755128617,2,40,2,2,1800000,4,12.765691290604371,5.5019622496244e-06,7.092046776976441e-06,36-45,Medio,1
8082,5001,2,2,12.206077645517674,2,58,0,2,1300000,4,0.0,9.389283274026461e-06,0.0,56-65,Muy Bajo,1
699,68081,1,1,11.488376592048816,2,34,1,2,2100000,4,0.0,5.470652914950429e-06,0.0,26-35,Alto,1
8013,5172,2,2,11.468984026707249,2,30,0,2,1900000,4,0.0,6.036304205475286e-06,0.0,26-35,Medio,1
8013,5001,2,1,10.87806606028079,2,33,1,1,1300000,1,14.866332532446323,8.367736686572387e-06,1.1435631612934392e-05,26-35,Muy Bajo,0
8013,5001,3,2,12.301387370778713,2,35,0,2,2400000,4,0.0,5.125575935501157e-06,0.0,26-35,Alto,1
8013,5001,2,1,11.695255355062796,2,23,1,1,1800000,4,0.0,6.4973604765012885e-06,0.0,18-25,Medio,1
8013,66001,1,1,11.24726577655294,2,66,0,2,1300000,4,0.0,8.651736249858992e-06,0.0,65+,Muy Bajo,1
8013,5030,2,2,12.390458736373008,2,44,1,2,1300000,4,0.0,9.531114773275565e-06,0.0,36-45,Muy Bajo,1
8013,5360,1,1,12.29782194747292,2,41,2,1,2000000,4,0.0,6.1489078992825106e-06,0.0,36-45,Medio,1
8082,5001,2,2,11.472113887062386,2,21,1,1,1650000,1,14.731801689838347,6.952792081375942e-06,8.928359249381272e-06,18-25,Bajo,0
8013,5045,1,1,9.210440366976515,2,20,0,2,2000000,4,0.0,4.605217880879317e-06,0.0,18-25,Medio,1
702,68001,3,1,11.156264806643742,2,65,0,1,1600000,1,14.062371417145494,6.972661146239122e-06,8.788976642605533e-06,56-65,Bajo,0
699,68276,2,1,12.490157003963096,2,38,2,1,10000000,1,14.845130332288226,1.249015575494752e-06,1.4845128847775342e-06,36-45,Muy Alto,0
8013,5147,3,1,12.801700708377846,2,32,0,2,1800000,4,0.0,7.112051997958804e-06,0.0,26-35,Medio,1
8013,5895,1,2,8.294299608857235,2,33,0,1,1300000,1,14.866332532446323,6.380225560485904e-06,1.1435631612934392e-05,26-35,Muy Bajo,0
8082,5001,2,1,11.8350162104899,2,38,0,1,4700000,4,0.0,2.5180880196599745e-06,0.0,36-45,Muy Alto,1
8013,5001,1,1,10.915106645867503,2,28,0,1,1380000,1,14.866332532446323,7.90949183795338e-06,1.0772696927354636e-05,26-35,Muy Bajo,0
25,66400,3,1,11.385330701354851,2,36,0,2,1300000,1,14.866332532446323,8.757939956472995e-06,1.1435631612934392e-05,36-45,Muy Bajo,0
8013,5001,1,1,11.433189376950748,2,31,2,1,2100000,1,14.866332532446323,5.444373301227356e-06,7.079202596782727e-06,26-35,Alto,0
702,68001,4,1,12.428764094661592,2,52,0,1,1700000,1,0.0,7.311033402134229e-06,0.0,46-55,Bajo,0
8013,5360,3,1,11.792600567020092,2,23,0,1,1400000,4,13.592368256649284,8.423280102671421e-06,9.708827534158392e-06,18-25,Muy Bajo,1
8082,5001,2,1,11.8350162104899,2,28,2,2,2000000,4,0.0,5.917505146492377e-06,0.0,26-35,Medio,1
8013,5001,2,2,14.866332532446323,2,31,1,1,1660000,4,0.0,8.955616612548018e-06,0.0,26-35,Bajo,1
8013,5001,2,1,12.608941051791067,2,22,0,2,1600000,4,0.0,7.880583232004896e-06,0.0,18-25,Bajo,1
8013,5001,2,2,11.870536970198486,2,20,0,1,1400000,4,0.0,8.478948922321117e-06,0.0,18-25,Muy Bajo,1
8013,5001,1,1,9.210440366976515,2,53,2,2,1500000,4,0.0,6.14028948445802e-06,0.0,46-55,Muy Bajo,1
8013,5360,2,2,11.775297421715829,2,23,0,1,1400000,1,14.866332532446323,8.410920721996504e-06,1.0618801366889255e-05,18-25,Muy Bajo,0
8082,5001,3,2,13.551194690357637,2,34,0,2,2400000,4,0.0,5.646328768345361e-06,0.0,26-35,Alto,1
699,68001,1,1,10.982628159139644,2,50,0,2,2500000,1,14.062371417145494,4.393049506436055e-06,5.624946316879671e-06,46-55,Alto,0
8013,5266,4,1,13.078083327362782,2,66,0,2,1350000,1,14.866332532446323,9.687461955482094e-06,1.1012090015078747e-05,65+,Muy Bajo,0
8013,5001,2,1,11.656878611963856,2,37,1,2,1460000,1,14.914123179965662,7.984157964250611e-06,1.0215145866314929e-05,36-45,Muy Bajo,0
702,68464,2,1,10.643876079418511,2,50,0,1,1900000,1,14.77102238760702,5.602037093358641e-06,7.774218217573054e-06,46-55,Medio,0
8013,5001,3,2,12.741085388292516,2,51,0,1,2400000,1,14.866332532446323,5.308783366462146e-06,6.194302640893201e-06,46-55,Alto,0
8013,5490,1,2,14.383285540386368,2,37,0,2,2500000,1,14.077875591662238,5.753311914829781e-06,5.631147984205702e-06,36-45,Alto,0
8013,5042,2,2,11.970230051613555,2,53,1,1,1300000,1,14.866332532446323,9.207862187501053e-06,1.1435631612934392e-05,46-55,Muy Bajo,0
8082,5001,2,2,13.383593152428116,2,61,2,2,2000000,1,15.1764873675101,6.691793230317443e-06,7.588239889635105e-06,56-65,Medio,0
8082,5001,2,2,11.940980162857525,2,55,0,1,1500000,4,0.0,7.96064813480626e-06,0.0,46-55,Muy Bajo,1
8082,5001,2,2,12.611541086966117,2,73,0,1,2100000,1,14.151983508870948,6.005492895939629e-06,6.739036557063996e-06,65+,Alto,0
8013,5837,1,1,8.517393171418904,2,21,0,2,1300000,4,0.0,6.551835861217726e-06,0.0,18-25,Muy Bajo,1
699,68217,2,2,10.403171335883274,2,69,0,2,2200000,1,15.1764873675101,4.728712094168718e-06,6.8984002132317666e-06,65+,Alto,0
25,17380,3,1,12.128883778443685,2,21,0,1,2500000,1,14.866332532446323,4.851551570756846e-06,5.946530634366275e-06,18-25,Alto,0
642,54405,1,2,10.942898164853876,2,64,0,2,1300000,1,14.062371417145494,8.417607497881829e-06,1.081720046149618e-05,56-65,Muy Bajo,0
8082,5001,3,2,12.829205004018078,2,31,2,1,2500000,1,14.062371417145494,5.1316799489352515e-06,5.624946316879671e-06,26-35,Alto,0
8082,5380,2,1,12.206077645517674,2,25,1,2,2000000,4,0.0,6.103035771240951e-06,0.0,18-25,Medio,1
8013,5837,1,1,12.31291156780618,2,46,0,2,1300000,4,12.765691290604371,9.4714631510331e-06,9.819754977576457e-06,46-55,Muy Bajo,1
699,68689,1,1,11.1004357419251,2,21,0,2,2000000,1,14.978661680269909,5.550215095855002e-06,7.489327095471406e-06,18-25,Medio,0
8013,5088,1,2,12.511975212012148,2,57,0,1,2200000,4,0.0,5.687258874887852e-06,0.0,56-65,Alto,1
8082,5001,3,2,12.506180941677355,2,20,0,2,1890000,1,14.062371417145494,6.6170234521978325e-06,7.440404220498028e-06,18-25,Medio,0
699,68575,1,1,12.490213455105586,2,53,0,2,2100000,1,14.978661680269909,5.947717860660822e-06,7.13269264170346e-06,46-55,Alto,0
8082,5001,2,2,12.206077645517674,2,41,0,2,1500000,4,0.0,8.137379672092e-06,0.0,36-45,Muy Bajo,1
8013,5837,1,1,11.594864834381662,2,26,0,2,1200000,1,14.866332532446323,9.66237931000196e-06,1.2388600119871837e-05,26-35,Muy Bajo,0
8013,5001,2,2,12.913310090432123,2,29,1,2,1500000,4,0.0,8.608867654376313e-06,0.0,26-35,Muy Bajo,1
8013,5001,1,1,9.61587214452889,2,53,1,1,2800000,4,0.0,3.4342388251035945e-06,0.0,46-55,Muy Alto,1
8013,5001,2,1,8.517393171418904,2,66,0,1,1600000,1,14.866332532446323,5.323367405032187e-06,9.291452025621437e-06,65+,Bajo,0
8013,5001,2,2,11.082157933374816,2,44,1,2,1500000,4,0.0,7.3881003635163015e-06,0.0,36-45,Muy Bajo,1
8013,5790,2,1,11.21746656456228,2,31,0,2,2800000,1,14.866332532446323,4.006236627973447e-06,5.30940257965848e-06,26-35,Muy Alto,0
8013,5001,3,1,13.1252711457454,2,36,0,1,1900000,1,14.866332532446323,6.908033809321889e-06,7.824381425297315e-06,36-45,Medio,0
8082,5001,1,1,11.47924457860134,2,48,0,2,1500000,1,14.978661680269909,7.652824617184482e-06,9.985767796334742e-06,46-55,Muy Bajo,0
8013,5088,1,1,11.034873534864897,2,35,1,1,1600000,4,0.0,6.89679164879578e-06,0.0,26-35,Bajo,1
702,68276,2,1,11.072775740050202,2,24,1,2,1300000,1,14.77102238760702,8.517513248105349e-06,1.1362316173300652e-05,18-25,Muy Bajo,0
8013,5088,2,2,12.719503871763823,2,33,0,1,2800000,1,14.866332532446323,4.542678331816247e-06,5.30940257965848e-06,26-35,Muy Alto,0
8082,5001,3,1,12.722962842540545,2,28,0,1,2000000,1,14.731801689838347,6.361478240531152e-06,7.3658971619705924e-06,26-35,Medio,0
699,68432,1,1,11.746605314039323,2,57,0,2,3000000,1,14.978661680269909,3.915533799501841e-06,4.992885562461448e-06,56-65,Muy Alto,0
101,5059,4,2,11.097425172408933,2,66,0,2,4500000,4,0.0,2.466093934736666e-06,0.0,65+,Muy Alto,1
702,68276,2,1,11.751658860690124,2,59,0,2,3000000,1,14.151983508870948,3.917218314490604e-06,4.717326263848228e-06,56-65,Muy Alto,0
8013,5837,1,2,11.07463753349456,2,20,0,2,1650000,4,0.0,6.711897467634602e-06,0.0,18-25,Bajo,1
25,66400,1,1,10.829669207558254,2,30,1,2,1500000,1,14.866332532446323,7.2197746585223975e-06,9.910881747709716e-06,26-35,Muy Bajo,0
8013,5837,1,2,9.211539652551664,2,32,0,2,1800000,4,12.765691290604371,5.117519186129154e-06,7.092046776976441e-06,26-35,Medio,1
8013,5649,2,2,9.210440366976515,2,35,1,2,2100000,4,12.765691290604371,4.385921895740295e-06,6.0788977198603104e-06,26-35,Alto,1
8013,5001,3,2,12.769270581334734,2,19,0,2,1720000,1,14.866332532446323,7.423990207758445e-06,8.64321156350858e-06,18-25,Medio,0
8013,5001,2,1,12.828566648486026,2,60,0,1,1550000,4,0.0,8.27648927225597e-06,0.0,56-65,Bajo,1
8013,5001,1,1,11.350477121216516,2,57,0,2,1920000,1,14.866332532446323,5.9117037549545624e-06,7.742877494567099e-06,56-65,Medio,0
8013,5001,1,1,11.625316210549254,2,24,1,2,1350000,4,0.0,8.611338962377993e-06,0.0,18-25,Muy Bajo,1
8082,5001,2,2,12.732934990933217,2,36,0,2,2600000,1,14.062371417145494,4.897280805250928e-06,5.408602310978147e-06,36-45,Muy Alto,0
8013,5129,3,1,11.76485081770989,2,48,0,2,1850000,1,14.866332532446323,6.3593753828835175e-06,8.035851079240672e-06,46-55,Medio,0
8082,5001,2,2,11.819446465214837,2,27,1,1,2400000,1,14.062371417145494,4.924767308519803e-06,5.859318982427713e-06,26-35,Alto,0
8013,5001,1,2,13.11597702801756,2,25,0,2,1600000,1,14.866332532446323,8.19748051908565e-06,9.291452025621437e-06,18-25,Bajo,0
8013,5001,2,1,11.444550259830995,2,55,1,1,1500000,4,0.0,7.629695086757272e-06,0.0,46-55,Muy Bajo,1
8082,5001,3,2,12.396242490449175,2,37,0,2,1600000,1,14.285514812209817,7.747646714251538e-06,8.9284411773554e-06,36-45,Bajo,0
8013,5250,1,2,12.003754482627366,2,38,0,2,1900000,1,14.866332532446323,6.317762192034302e-06,7.824381425297315e-06,36-45,Medio,0
8013,5088,1,2,10.553570643625047,2,19,1,2,1600000,4,0.0,6.595977529779698e-06,0.0,18-25,Bajo,1
8082,5001,2,2,11.51293546492023,2,56,0,2,1650000,1,15.1764873675101,6.977532416598674e-06,9.197865557360329e-06,56-65,Bajo,0
25,17446,1,1,10.658576134636256,2,21,0,2,1300000,1,14.866332532446323,8.198898412106033e-06,1.1435631612934392e-05,18-25,Muy Bajo,0
8013,5001,2,1,12.48286311927516,2,27,2,2,1400000,1,14.866332532446323,8.916324430679093e-06,1.0618801366889255e-05,26-35,Muy Bajo,0
8082,5001,2,2,11.775297421715829,2,63,0,1,1800000,1,15.068273812173889,6.541828266604201e-06,8.371258578286284e-06,56-65,Medio,0
8082,5380,2,1,11.215785473743884,2,28,1,1,2000000,1,15.1764873675101,5.6078899329269755e-06,7.588239889635105e-06,26-35,Medio,0
8013,5001,1,1,12.365155428231564,2,34,0,1,1500000,4,13.815511557963774,8.243431456533404e-06,9.21033489841925e-06,26-35,Muy Bajo,1
8013,5001,2,1,12.429824012087268,2,35,2,2,1800000,4,0.0,6.905453948129622e-06,0.0,26-35,Medio,1
8013,5172,1,1,9.798182590890704,2,29,0,2,1700000,4,12.765691290604371,5.763633427798398e-06,7.509225753752128e-06,26-35,Bajo,1
8013,5001,2,1,11.239948080053065,2,29,0,2,2600000,1,14.866332532446323,4.32305529115299e-06,5.717818005626276e-06,26-35,Muy Alto,0
25,17042,2,1,11.056193377917731,2,44,1,2,1300000,4,0.0,8.504757594738567e-06,0.0,36-45,Muy Bajo,1
8013,5045,1,2,12.37557488486187,2,36,0,2,6000000,1,14.866332532446323,2.0625954703777333e-06,2.477721675787441e-06,36-45,Muy Alto,0
8082,5001,1,2,12.664218751386704,2,48,0,2,1560000,4,0.0,8.118083739296771e-06,0.0,46-55,Bajo,1
8013,5001,2,1,11.128644382529194,2,31,1,1,1200000,1,14.866332532446323,9.273862590555503e-06,1.2388600119871837e-05,26-35,Muy Bajo,0
699,68001,3,1,11.035002560879946,2,43,0,1,3000000,4,0.0,3.678332960848995e-06,0.0,36-45,Muy Alto,1
699,13670,1,1,11.257516953068745,2,32,0,2,4500000,1,14.062371417145494,2.501669878088637e-06,3.1249707315943918e-06,26-35,Muy Alto,0
8082,5001,3,2,12.899222326086994,2,26,0,2,2650000,1,14.914123179965662,4.867629229606703e-06,5.627968887545953e-06,26-35,Muy Alto,0
8082,5001,2,1,12.206077645517674,2,40,1,2,2100000,4,0.0,5.8124151586202456e-06,0.0,36-45,Alto,1
699,68001,3,1,12.196219259977658,2,31,0,1,3600000,4,0.0,3.3878377422610876e-06,0.0,26-35,Muy Alto,1
8013,5665,1,1,11.610206428776111,2,42,2,1,3500000,1,14.866332532446323,3.317200889021492e-06,4.247522367121131e-06,36-45,Muy Alto,0
8013,5736,2,2,9.210440366976515,2,33,1,2,2500000,4,0.0,3.6841746731207367e-06,0.0,26-35,Alto,1
8013,5147,1,2,9.210440366976515,2,33,0,2,2000000,4,0.0,4.605217880879317e-06,0.0,26-35,Medio,1
8082,5001,2,2,11.834363828547888,2,52,0,2,1800000,1,14.062371417145494,6.574642918836094e-06,7.812424224845149e-06,46-55,Medio,0
8013,5861,2,1,11.389853467380236,2,36,1,1,1980000,4,0.0,5.752448340874694e-06,0.0,36-45,Medio,1
8082,5001,2,1,11.156264806643742,2,35,2,1,1400000,4,13.815511557963774,7.968754884206328e-06,9.868215492677343e-06,26-35,Muy Bajo,1
8082,5001,2,1,12.206077645517674,2,34,1,2,2100000,1,14.731801689838347,5.8124151586202456e-06,7.015140321284774e-06,26-35,Alto,0
8013,5088,2,2,12.13163461891447,2,18,0,2,1200000,4,0.0,1.0109687091022816e-05,0.0,18-25,Muy Bajo,1
8013,5001,2,1,10.261930931870822,2,46,0,2,2000000,4,0.0,5.130962900453961e-06,0.0,46-55,Medio,1
8082,5001,2,1,11.706104531764964,2,41,2,1,1900000,4,0.0,6.16110440561082e-06,0.0,36-45,Medio,1
8013,5001,1,2,10.827865494592904,2,49,0,2,1300000,4,0.0,8.32912089651693e-06,0.0,46-55,Muy Bajo,1
8013,5001,1,2,12.029311600396865,2,55,0,2,1400000,4,0.0,8.59235929145541e-06,0.0,46-55,Muy Bajo,1
8082,5001,2,2,11.775297421715829,2,24,1,1,1500000,1,14.062371417145494,7.850193047681854e-06,9.37490802815831e-06,18-25,Muy Bajo,0
8013,5001,3,1,12.8858685937217,2,39,1,1,2000000,1,14.866332532446323,6.442931075395312e-06,7.4331625496418865e-06,36-45,Medio,0
8013,5250,1,2,9.35018926709258,2,44,1,2,2700000,4,0.0,3.4630317792817777e-06,0.0,36-45,Muy Alto,1
8013,5172,1,2,12.560739073750971,2,35,1,2,1300000,4,0.0,9.662099547424172e-06,0.0,26-35,Muy Bajo,1
699,68001,2,1,9.313528529772352,2,49,0,2,4000000,1,14.062371417145494,2.3283815503477005e-06,3.5155919753883795e-06,46-55,Muy Alto,0
8013,5837,1,1,10.17385814221302,2,31,0,1,1860000,4,0.0,5.469813264731051e-06,0.0,26-35,Medio,1
699,68276,2,1,11.698533282755331,2,38,0,2,5700000,1,14.062371417145494,2.052373900066918e-06,2.467082271940916e-06,36-45,Muy Alto,0
699,68001,2,1,10.858036996527373,2,31,1,1,5000000,1,14.731801689838347,2.1716069649840816e-06,2.94635974869572e-06,26-35,Muy Alto,0
8082,5001,2,2,11.790564777297387,2,29,0,2,1600000,1,14.914123179965662,7.369098380124379e-06,9.321321161652813e-06,26-35,Bajo,0
8013,5001,2,2,11.002116507732016,2,32,0,2,1950000,4,0.0,5.642108136217374e-06,0.0,26-35,Medio,1
8013,5212,1,2,11.775297421715829,2,38,0,2,1500000,1,14.866332532446323,7.850193047681854e-06,9.910881747709716e-06,36-45,Muy Bajo,0
8082,5001,5,2,13.81762033082753,2,22,0,2,1600000,1,0.0,8.636007309262638e-06,0.0,18-25,Bajo,0
8082,5001,2,1,12.206077645517674,2,19,0,1,2000000,4,0.0,6.103035771240951e-06,0.0,18-25,Medio,1
8013,5001,2,2,13.466223967087489,2,25,0,1,1300000,1,14.866332532446323,1.0358625852662797e-05,1.1435631612934392e-05,18-25,Muy Bajo,0
25,17444,1,1,10.135194334510826,2,24,0,1,2500000,4,0.0,4.054076112173885e-06,0.0,18-25,Alto,1
8013,5837,1,2,9.90353755128617,2,26,0,2,2500000,4,0.0,3.961413435949094e-06,0.0,26-35,Alto,1
702,68276,2,2,11.494252199704608,2,27,0,1,1800000,1,14.77102238760702,6.385692118895827e-06,8.206118989715573e-06,26-35,Medio,0
8013,5001,2,2,11.93929716594368,2,26,1,2,1700000,4,13.815511557963774,7.0231118487246065e-06,8.126766724233558e-06,26-35,Bajo,1
8013,5001,2,2,12.560033910771224,2,25,0,2,1550000,4,0.0,8.103242456470172e-06,0.0,18-25,Bajo,1
699,68307,2,1,12.78309042243039,2,27,0,2,1700000,4,0.0,7.519460531158741e-06,0.0,26-35,Bajo,1
8013,5212,3,1,13.940979536498752,2,32,1,2,1800000,4,0.0,7.744984328619125e-06,0.0,26-35,Medio,1
8013,5495,1,1,9.210440366976515,2,22,2,2,1300000,1,14.866332532446323,7.084948678482951e-06,1.1435631612934392e-05,18-25,Muy Bajo,0
25,66170,3,1,11.531256421654952,2,29,0,2,1800000,1,14.866332532446323,6.406250008558302e-06,8.259069040765157e-06,26-35,Medio,0
8013,5360,2,2,12.392519016901078,2,38,0,2,1600000,1,14.866332532446323,7.745319544738458e-06,9.291452025621437e-06,36-45,Bajo,0
8082,5001,2,1,11.751950239425476,2,42,0,2,2500000,1,14.062371417145494,4.700778215458904e-06,5.624946316879671e-06,36-45,Alto,0
8013,5001,1,1,11.414584697570858,2,21,0,1,1500000,1,14.866332532446323,7.609718058568533e-06,9.910881747709716e-06,18-25,Muy Bajo,0
8013,5088,2,1,12.752556876445404,2,27,0,2,2700000,4,0.0,4.723167464177014e-06,0.0,26-35,Muy Alto,1
8013,5001,3,1,11.347543617702051,2,39,1,2,1500000,1,14.866332532446323,7.565024035118677e-06,9.910881747709716e-06,36-45,Muy Bajo,0
25,17088,1,1,10.65204578785962,2,29,0,2,1450000,1,14.866332532446323,7.3462334080180775e-06,1.0252636055041564e-05,26-35,Muy Bajo,0
8013,5001,1,2,8.699681400989514,2,34,1,1,1300000,4,13.815511557963774,6.692057468409265e-06,1.0627308408196435e-05,26-35,Muy Bajo,1
8013,5360,3,1,12.415980996710765,2,41,0,1,1350000,4,0.0,9.197016147921938e-06,0.0,36-45,Muy Bajo,1
8082,5001,3,2,13.267330877756825,2,40,0,2,3000000,4,0.0,4.4224421517715576e-06,0.0,36-45,Muy Alto,1
8082,5360,2,1,12.206077645517674,2,21,0,1,2600000,4,0.0,4.694643442643935e-06,0.0,18-25,Muy Alto,1
8013,5250,1,1,12.708104719114171,2,19,0,1,1400000,4,0.0,9.077211172787855e-06,0.0,18-25,Muy Bajo,1
8013,5001,2,2,12.206077645517674,2,21,0,2,1700000,1,14.866332532446323,7.180041450280132e-06,8.744896345617634e-06,18-25,Bajo,0
8082,5001,1,2,12.206077645517674,2,20,0,1,1800000,4,13.815511557963774,6.781150480203996e-06,7.675279934824355e-06,18-25,Medio,1
8013,5001,2,2,12.378646850869249,2,30,1,2,1400000,4,0.0,8.841884292132111e-06,0.0,26-35,Muy Bajo,1
8013,5364,1,2,11.277165156044555,2,49,1,1,2000000,4,0.0,5.638579758732398e-06,0.0,46-55,Medio,1
8013,5318,2,2,11.752973329877204,2,34,0,2,1300000,4,0.0,9.040741760873417e-06,0.0,26-35,Muy Bajo,1
8013,5001,1,2,11.703554089007538,2,33,0,2,2000000,1,14.866332532446323,5.851774118616709e-06,7.4331625496418865e-06,26-35,Medio,0
8013,5266,3,1,13.63825534554648,2,37,2,2,1400000,4,0.0,9.741604002816055e-06,0.0,36-45,Muy Bajo,1
8013,5212,2,1,13.055866673611256,2,29,1,2,1450000,4,0.0,9.004039772118264e-06,0.0,26-35,Muy Bajo,1
699,68276,3,1,11.456704258872694,2,49,0,2,2000000,1,14.062371417145494,5.728349265261715e-06,7.0311821929816505e-06,46-55,Medio,0
8013,5001,2,1,10.747788068227562,2,20,0,2,1600000,1,13.815511557963774,6.717363344290136e-06,8.63468932704653e-06,18-25,Bajo,0
8082,5001,3,2,12.611541086966117,2,60,0,2,1500000,4,0.0,8.407688452851776e-06,0.0,56-65,Muy Bajo,1
8013,5001,2,2,9.90353755128617,2,41,0,1,1400000,4,0.0,7.073950340954164e-06,0.0,36-45,Muy Bajo,1
8013,5001,1,1,10.819798284210286,2,22,0,1,1300000,4,0.0,8.322915354842255e-06,0.0,18-25,Muy Bajo,1
8013,5045,2,1,12.996312507203728,2,18,0,2,1800000,4,0.0,7.220169603907846e-06,0.0,18-25,Medio,1
702,68001,3,1,10.819798284210286,2,52,0,2,1500000,4,0.0,7.213194047344159e-06,0.0,46-55,Muy Bajo,1
8013,5001,1,2,13.368526337405603,2,23,0,2,1500000,4,0.0,8.912344950040436e-06,0.0,18-25,Muy Bajo,1
8013,5209,2,1,9.867912187022208,2,47,2,1,2500000,1,13.592368256649284,3.947163295943565e-06,5.4369451278816625e-06,46-55,Alto,0
8082,5001,1,1,11.711784520403112,2,30,0,1,1900000,1,14.978661680269909,6.1640938717417056e-06,7.8835019982989e-06,26-35,Medio,0
8013,5250,1,2,8.517393171418904,2,57,0,2,1800000,4,0.0,4.731882466409132e-06,0.0,56-65,Medio,1
8013,5837,1,1,11.309131006748558,2,33,2,2,1400000,4,0.0,8.077944949145435e-06,0.0,26-35,Muy Bajo,1
8013,5001,2,2,11.59503065963907,2,25,1,2,1900000,4,0.0,6.102644503681351e-06,0.0,18-25,Medio,1
8082,5001,2,2,14.151983508870948,2,48,0,2,1600000,4,0.0,8.84498416492924e-06,0.0,46-55,Bajo,1
8013,5001,2,1,11.350418300109132,2,27,1,1,1300000,1,0.0,8.731084283865267e-06,0.0,26-35,Muy Bajo,0
8013,5001,2,1,12.469851293900396,2,20,0,2,2000000,1,14.866332532446323,6.234922529488933e-06,7.4331625496418865e-06,18-25,Medio,0
702,68502,2,2,9.801676286389442,2,37,1,2,2000000,1,13.815511557963774,4.900835692776875e-06,6.907752325105724e-06,36-45,Medio,0
8082,5001,1,2,11.775166644940056,2,37,0,2,1400000,1,14.978661680269909,8.410827310080532e-06,1.069903641516678e-05,36-45,Muy Bajo,0
8013,5172,2,2,12.711271468502442,2,39,1,1,2200000,4,0.0,5.777848041206546e-06,0.0,36-45,Alto,1
699,68547,3,1,11.569371958788578,2,23,0,2,2500000,1,14.062371417145494,4.627746932416658e-06,5.624946316879671e-06,18-25,Alto,0
8013,5001,2,2,12.473527775676892,2,38,0,2,2000000,1,14.866332532446323,6.2367607694580615e-06,7.4331625496418865e-06,36-45,Medio,0
8013,5579,1,1,13.660140134552169,2,23,0,1,2100000,4,0.0,6.5048255379650625e-06,0.0,18-25,Alto,1
8013,5088,1,1,11.561763247053529,2,18,0,1,2490000,4,0.0,4.643276547701599e-06,0.0,18-25,Alto,1
8082,5001,3,2,12.611541086966117,2,59,0,2,2700000,4,0.0,4.670939413343224e-06,0.0,56-65,Muy Alto,1
8082,5001,3,1,12.445487104758993,2,58,1,1,1700000,1,15.068273812173889,7.320870461110901e-06,8.863685263816838e-06,56-65,Bajo,0
8082,5266,2,1,11.485903641873922,2,42,0,2,2000000,1,14.45736497045232,5.742948949462486e-06,7.228678870886725e-06,36-45,Medio,0
8013,5045,1,1,12.692736715669016,2,24,0,1,2000000,4,0.0,6.346365184651915e-06,0.0,18-25,Medio,1
101,63470,1,2,10.961798544430712,2,42,0,2,1200000,1,14.978661680269909,9.13482450800517e-06,1.248220766505187e-05,36-45,Muy Bajo,0
8082,5001,2,2,12.206077645517674,2,33,0,1,2100000,4,13.815511557963774,5.8124151586202456e-06,6.578811894834228e-06,26-35,Alto,1
8013,5001,1,1,8.517393171418904,2,18,0,1,1200000,4,0.0,7.097821727997647e-06,0.0,18-25,Muy Bajo,1
8082,5001,2,2,12.037659911047468,2,43,0,2,3100000,1,14.062371417145494,3.8831148477202e-06,4.5362473809348756e-06,36-45,Muy Alto,0
699,5615,3,1,10.849434169317794,2,62,0,2,1800000,4,0.0,6.027460078809842e-06,0.0,56-65,Medio,1
